searched_zipcode,searched_lat,searched_lng,searched_address,searched_state,searched_city,searched_metro,latitude,longitude,distance,loc_name,loc_number,address,cuisines,delivery_time_raw,delivery_time,review_count,review_rating,RunDate,Specialty Items,Meal Types,Dietary Preferences
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0609408,-118.243915,1.98405131,Vegan Curry,1946258,"701 W Cesar Estrada Chavez Ave Suit 108, Los Angeles, CA 90012, USA",Miscellaneous,33 - 43,38,9,4.4,25/04/22 7:01,Miscellaneous,Miscellaneous,Vegan|Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0609408,-118.243915,1.98405131,Vegan Curry,1946258,"701 W Cesar Estrada Chavez Ave Suit 108, Los Angeles, CA 90012, USA",Miscellaneous,33 - 43,38,9,4.4,25/04/22 7:01,Miscellaneous,Miscellaneous,Vegan|Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0609408,-118.243915,1.98405131,Vegan Curry,1946258,"701 W Cesar Estrada Chavez Ave Suit 108, Los Angeles, CA 90012, USA",Miscellaneous,33 - 43,38,9,4.4,25/04/22 7:01,Miscellaneous,Miscellaneous,Vegan|Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0501494,-118.2416944,1.715565288,Roll Spot Sushi & Dessert,1035444,"134 Astronaut Ellison S Onizuka St, Los Angeles, CA 90012, USA",Japanese,35 - 45,40,459,4.7,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Vegetarian|Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0501494,-118.2416944,1.715565288,Roll Spot Sushi & Dessert,1035444,"134 Astronaut Ellison S Onizuka St, Los Angeles, CA 90012, USA",Japanese,35 - 45,40,459,4.7,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Vegetarian|Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0501494,-118.2416944,1.715565288,Roll Spot Sushi & Dessert,1035444,"134 Astronaut Ellison S Onizuka St, Los Angeles, CA 90012, USA",Japanese,35 - 45,40,459,4.7,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Vegetarian|Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0389086,-118.232515,1.426451242,Blue Bottle Coffee,2188474,"582 Mateo St, Los Angeles, CA 90013, USA",Miscellaneous,21 - 31,26,119,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0389086,-118.232515,1.426451242,Blue Bottle Coffee,2188474,"582 Mateo St, Los Angeles, CA 90013, USA",Miscellaneous,21 - 31,26,119,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0389086,-118.232515,1.426451242,Blue Bottle Coffee,2188474,"582 Mateo St, Los Angeles, CA 90013, USA",Miscellaneous,21 - 31,26,119,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0348298,-118.240693,1.972580332,Pikunico,582433,"767 S Alameda St #122, Los Angeles, CA 90021, USA",American|Japanese,38 - 48,43,327,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0348298,-118.240693,1.972580332,Pikunico,582433,"767 S Alameda St #122, Los Angeles, CA 90021, USA",American|Japanese,38 - 48,43,327,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0348298,-118.240693,1.972580332,Pikunico,582433,"767 S Alameda St #122, Los Angeles, CA 90021, USA",American|Japanese,38 - 48,43,327,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0498937,-118.2423131,1.751171421,Orochon Ramen,6440,"Orochon Ramen, 123 Astronaut Ellison S Onizuka St #303, Los Angeles, CA 90012, USA",Japanese,36 - 46,41,256,4.4,25/04/22 7:01,Ramen|Miscellaneous,Appetizers|Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0498937,-118.2423131,1.751171421,Orochon Ramen,6440,"Orochon Ramen, 123 Astronaut Ellison S Onizuka St #303, Los Angeles, CA 90012, USA",Japanese,36 - 46,41,256,4.4,25/04/22 7:01,Ramen|Miscellaneous,Appetizers|Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0498937,-118.2423131,1.751171421,Orochon Ramen,6440,"Orochon Ramen, 123 Astronaut Ellison S Onizuka St #303, Los Angeles, CA 90012, USA",Japanese,36 - 46,41,256,4.4,25/04/22 7:01,Ramen|Miscellaneous,Appetizers|Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0450139,-118.2388682,1.595984512,Izakaya Bizan,1039968,"333 S Alameda St, Los Angeles, CA 90013, USA",Japanese,41 - 51,46,53,4.5,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0450139,-118.2388682,1.595984512,Izakaya Bizan,1039968,"333 S Alameda St, Los Angeles, CA 90013, USA",Japanese,41 - 51,46,53,4.5,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0498435,-118.2398021,1.607513102,Suehiro,5551,"Suehiro Cafe, 337 E 1st St, Los Angeles, CA 90012, USA",Seafood|Japanese,37 - 47,42,253,4.8,25/04/22 7:01,Miscellaneous,Appetizers|Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0498435,-118.2398021,1.607513102,Suehiro,5551,"Suehiro Cafe, 337 E 1st St, Los Angeles, CA 90012, USA",Seafood|Japanese,37 - 47,42,253,4.8,25/04/22 7:01,Miscellaneous,Appetizers|Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0450139,-118.2388682,1.595984512,Izakaya Bizan,1039968,"333 S Alameda St, Los Angeles, CA 90013, USA",Japanese,41 - 51,46,53,4.5,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0661804,-118.2122969,1.098368274,Sunny & Fine's Breakfast Burritos,814138,"2817 N Main St, Los Angeles, CA 90031, USA",Mexican,30 - 40,35,440,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous|Beverages,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0661804,-118.2122969,1.098368274,Sunny & Fine's Breakfast Burritos,814138,"2817 N Main St, Los Angeles, CA 90031, USA",Mexican,30 - 40,35,440,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous|Beverages,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0661804,-118.2122969,1.098368274,Sunny & Fine's Breakfast Burritos,814138,"2817 N Main St, Los Angeles, CA 90031, USA",Mexican,30 - 40,35,440,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous|Beverages,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0545006,-118.2317687,1.18362855,The Burger Den,1505922,"Denny's, 530 Ramirez St, Los Angeles, CA 90012, USA",American,25 - 35,30,107,4.5,25/04/22 7:01,Miscellaneous|Burgers,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0545006,-118.2317687,1.18362855,The Burger Den,1505922,"Denny's, 530 Ramirez St, Los Angeles, CA 90012, USA",American,25 - 35,30,107,4.5,25/04/22 7:01,Miscellaneous|Burgers,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0545006,-118.2317687,1.18362855,The Burger Den,1505922,"Denny's, 530 Ramirez St, Los Angeles, CA 90012, USA",American,25 - 35,30,107,4.5,25/04/22 7:01,Miscellaneous|Burgers,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0661906,-118.2122851,1.099052798,Friend Fries,953956,"Dino's Bomb Squad, 2817 N Main St, Los Angeles, CA 90031, USA",American,29 - 39,34,43,3.8,25/04/22 7:01,Miscellaneous,Miscellaneous|Beverages,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0661906,-118.2122851,1.099052798,Friend Fries,953956,"Dino's Bomb Squad, 2817 N Main St, Los Angeles, CA 90031, USA",American,29 - 39,34,43,3.8,25/04/22 7:01,Miscellaneous,Miscellaneous|Beverages,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0661906,-118.2122851,1.099052798,Friend Fries,953956,"Dino's Bomb Squad, 2817 N Main St, Los Angeles, CA 90031, USA",American,29 - 39,34,43,3.8,25/04/22 7:01,Miscellaneous,Miscellaneous|Beverages,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0690839,-118.2261559,1.538916136,Majordomo,1197214,"1725 Naud St, Los Angeles, CA 90012, USA",American,36 - 46,41,651,4.9,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0690839,-118.2261559,1.538916136,Majordomo,1197214,"1725 Naud St, Los Angeles, CA 90012, USA",American,36 - 46,41,651,4.9,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0690839,-118.2261559,1.538916136,Majordomo,1197214,"1725 Naud St, Los Angeles, CA 90012, USA",American,36 - 46,41,651,4.9,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0472929,-118.2386903,1.557421381,BB.Q Chicken,288439,"442 E 2nd St, Los Angeles, CA 90012, USA",American|Korean,43 - 53,48,2000,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0472929,-118.2386903,1.557421381,BB.Q Chicken,288439,"442 E 2nd St, Los Angeles, CA 90012, USA",American|Korean,43 - 53,48,2000,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0472929,-118.2386903,1.557421381,BB.Q Chicken,288439,"442 E 2nd St, Los Angeles, CA 90012, USA",American|Korean,43 - 53,48,2000,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0483538,-118.2423997,1.761018039,(abeautifullife) Jamaican Kitchen,1525837,"243 San Pedro St, Los Angeles, CA 90012, USA",Miscellaneous,38 - 48,43,285,3.9,25/04/22 7:01,Miscellaneous,Miscellaneous|Breakfast,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0483538,-118.2423997,1.761018039,(abeautifullife) Jamaican Kitchen,1525837,"243 San Pedro St, Los Angeles, CA 90012, USA",Miscellaneous,38 - 48,43,285,3.9,25/04/22 7:01,Miscellaneous,Miscellaneous|Breakfast,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0483538,-118.2423997,1.761018039,(abeautifullife) Jamaican Kitchen,1525837,"243 San Pedro St, Los Angeles, CA 90012, USA",Miscellaneous,38 - 48,43,285,3.9,25/04/22 7:01,Miscellaneous,Miscellaneous|Breakfast,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0234804,-118.2197128,1.907874417,El Tejado,475846,"Mariscos el Tejado, 1426 S Soto St, Los Angeles, CA 90023, USA",Seafood|Mexican,43 - 53,48,7,3.9,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous|Breakfast,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0234804,-118.2197128,1.907874417,El Tejado,475846,"Mariscos el Tejado, 1426 S Soto St, Los Angeles, CA 90023, USA",Seafood|Mexican,43 - 53,48,7,3.9,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous|Breakfast,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0234804,-118.2197128,1.907874417,El Tejado,475846,"Mariscos el Tejado, 1426 S Soto St, Los Angeles, CA 90023, USA",Seafood|Mexican,43 - 53,48,7,3.9,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous|Breakfast,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0609408,-118.243915,1.98405131,Egghead  Breakfast Burritos,1170950,"Tirsa's Mexican Cafe, 701 W Cesar Estrada Chavez Ave Space 108, Los Angeles, CA 90012, USA",Spanish|Mexican,28 - 38,33,87,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0609408,-118.243915,1.98405131,Egghead  Breakfast Burritos,1170950,"Tirsa's Mexican Cafe, 701 W Cesar Estrada Chavez Ave Space 108, Los Angeles, CA 90012, USA",Spanish|Mexican,28 - 38,33,87,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0609408,-118.243915,1.98405131,Egghead  Breakfast Burritos,1170950,"Tirsa's Mexican Cafe, 701 W Cesar Estrada Chavez Ave Space 108, Los Angeles, CA 90012, USA",Spanish|Mexican,28 - 38,33,87,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.061106,-118.2441336,1.999912131,Tikka Masala & Grill,1829934,"701 W Cesar Estrada Chavez Ave #107, Los Angeles, CA 90012, USA",Indian,39 - 49,44,4,3.2,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.061106,-118.2441336,1.999912131,Tikka Masala & Grill,1829934,"701 W Cesar Estrada Chavez Ave #107, Los Angeles, CA 90012, USA",Indian,39 - 49,44,4,3.2,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0638148,-118.2378176,1.761732889,Gigo's Cafe & Deli,59794,"853 N Broadway, Los Angeles, CA 90012, USA",Vietnamese,44 - 54,49,50,4.7,25/04/22 7:01,Vietnamese|Miscellaneous,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0638148,-118.2378176,1.761732889,Gigo's Cafe & Deli,59794,"853 N Broadway, Los Angeles, CA 90012, USA",Vietnamese,44 - 54,49,50,4.7,25/04/22 7:01,Vietnamese|Miscellaneous,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0638148,-118.2378176,1.761732889,Gigo's Cafe & Deli,59794,"853 N Broadway, Los Angeles, CA 90012, USA",Vietnamese,44 - 54,49,50,4.7,25/04/22 7:01,Vietnamese|Miscellaneous,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.027744,-118.200093,1.694090906,Vallarta Supermarkets,1217035,"Vallarta Supermarkets, 3425 Whittier Blvd, Los Angeles, CA 90023, USA",Mexican,32 - 42,37,92,4.6,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.027744,-118.200093,1.694090906,Vallarta Supermarkets,1217035,"Vallarta Supermarkets, 3425 Whittier Blvd, Los Angeles, CA 90023, USA",Mexican,32 - 42,37,92,4.6,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.027744,-118.200093,1.694090906,Vallarta Supermarkets,1217035,"Vallarta Supermarkets, 3425 Whittier Blvd, Los Angeles, CA 90023, USA",Mexican,32 - 42,37,92,4.6,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0455918,-118.2359039,1.421651567,Yunomi Handroll,1355652,"806 E 3rd St #100, Los Angeles, CA 90013, USA",Japanese,50 - 60,55,402,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0455918,-118.2359039,1.421651567,Yunomi Handroll,1355652,"806 E 3rd St #100, Los Angeles, CA 90013, USA",Japanese,50 - 60,55,402,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0455918,-118.2359039,1.421651567,Yunomi Handroll,1355652,"806 E 3rd St #100, Los Angeles, CA 90013, USA",Japanese,50 - 60,55,402,4.8,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0595841,-118.2399281,1.737363835,Veggie Fam,643745,"635 N Broadway, Los Angeles, CA 90012, USA",Miscellaneous,31 - 41,36,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0595841,-118.2399281,1.737363835,Veggie Fam,643745,"635 N Broadway, Los Angeles, CA 90012, USA",Miscellaneous,31 - 41,36,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0595841,-118.2399281,1.737363835,Veggie Fam,643745,"635 N Broadway, Los Angeles, CA 90012, USA",Miscellaneous,31 - 41,36,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0403242,-118.1911852,1.362642137,La Blanquita,708213,"3432 East Cesar E Chavez Avenue, Los Angeles, CA 90063, USA",Mexican,28 - 38,33,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0403242,-118.1911852,1.362642137,La Blanquita,708213,"3432 East Cesar E Chavez Avenue, Los Angeles, CA 90063, USA",Mexican,28 - 38,33,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0403242,-118.1911852,1.362642137,La Blanquita,708213,"3432 East Cesar E Chavez Avenue, Los Angeles, CA 90063, USA",Mexican,28 - 38,33,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0734306,-118.2139723,1.603960527,Café Esmeralda Cakes & Bakery,1454571,"Café Esmeralda Cakes & Bakery, 2708 N Broadway, Los Angeles, CA 90031, USA",Japanese,30 - 40,35,1,5.0,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0734306,-118.2139723,1.603960527,Café Esmeralda Cakes & Bakery,1454571,"Café Esmeralda Cakes & Bakery, 2708 N Broadway, Los Angeles, CA 90031, USA",Japanese,30 - 40,35,1,5.0,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0734306,-118.2139723,1.603960527,Café Esmeralda Cakes & Bakery,1454571,"Café Esmeralda Cakes & Bakery, 2708 N Broadway, Los Angeles, CA 90031, USA",Japanese,30 - 40,35,1,5.0,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.046287,-118.2377691,1.516303807,Downtown Taco Co.,1170309,"216 Alameda St, Los Angeles, CA 90012, USA",Mexican,29 - 39,34,0,0.0,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.046287,-118.2377691,1.516303807,Downtown Taco Co.,1170309,"216 Alameda St, Los Angeles, CA 90012, USA",Mexican,29 - 39,34,0,0.0,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.046287,-118.2377691,1.516303807,Downtown Taco Co.,1170309,"216 Alameda St, Los Angeles, CA 90012, USA",Mexican,29 - 39,34,0,0.0,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0522342,-118.2436849,1.834385857,La Cabaña Rodriguez,1047911,"Los Angeles, 3419 Broadway Street Pearland, TX 77581 United States",Mexican,31 - 41,36,0,0.0,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0522342,-118.2436849,1.834385857,La Cabaña Rodriguez,1047911,"Los Angeles, 3419 Broadway Street Pearland, TX 77581 United States",Mexican,31 - 41,36,0,0.0,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0522342,-118.2436849,1.834385857,La Cabaña Rodriguez,1047911,"Los Angeles, 3419 Broadway Street Pearland, TX 77581 United States",Mexican,31 - 41,36,0,0.0,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
90033,34.0502898,-118.2117257,"2801 E 2nd St, Los Angeles, CA 90033, USA",CA,Los Angeles,LA,34.0485857,-118.2110461,0.123997285,Munchie Latino,22985672,"2107 East Cesar E Chavez Avenue, Los Angeles, CA 90033, USA",American,21 - 31,26,0,0.0,25/04/22 7:01,American|Miscellaneous,Miscellaneous,Miscellaneous
91505,34.1615135,-118.3403506,"850 Evergreen St, Burbank, CA 91505, USA",CA,Burbank,LA,34.0485857,-118.2110461,0.123997285,Munchie Latino,22985672,"2107 East Cesar E Chavez Avenue, Los Angeles, CA 90033, USA",American,21 - 31,26,0,0.0,25/04/22 7:01,American|Miscellaneous,Miscellaneous,Miscellaneous
91204,34.1377656,-118.2614332,"347 Riverdale Dr, Glendale, CA 91204, USA",CA,Glendale,LA,34.0485857,-118.2110461,0.123997285,Munchie Latino,22985672,"2107 East Cesar E Chavez Avenue, Los Angeles, CA 90033, USA",American,21 - 31,26,0,0.0,25/04/22 7:01,American|Miscellaneous,Miscellaneous,Miscellaneous
